Country,CustomerID,InvoiceDate,InvoiceNo,Number_article,Price,Recency
United Kingdom,15043.0,2011-11-08 14:26:00,575125.0,3.0,537.0,30.0
United Kingdom,13695.0,2011-11-08 14:26:00,575127.0,15.0,296.78,30.0
United Kingdom,16837.0,2011-11-08 14:27:00,575128.0,33.0,521.5400000000001,30.0
United Kingdom,13110.0,2011-11-08 14:30:00,575129.0,18.0,241.73000000000002,30.0
United Kingdom,15208.0,2011-11-08 14:39:00,575131.0,7.0,166.7,30.0
United Kingdom,18177.0,2011-11-08 14:44:00,575132.0,14.0,303.6,30.0
United Kingdom,14667.0,2011-11-08 14:48:00,575133.0,6.0,159.38,30.0
United Kingdom,14667.0,2011-11-08 14:49:00,575134.0,3.0,97.7,30.0
United Kingdom,13928.0,2011-11-08 14:49:00,575135.0,8.0,131.21999999999997,30.0
United Kingdom,15103.0,2011-11-08 14:53:00,575136.0,22.0,411.68000000000006,30.0
United Kingdom,13090.0,2011-11-08 15:13:00,575137.0,32.0,1833.69,30.0
United Kingdom,16863.0,2011-11-08 15:26:00,575139.0,17.0,338.55,30.0
United Kingdom,18198.0,2011-11-08 15:35:00,575140.0,9.0,303.08,30.0
United Kingdom,15615.0,2011-11-08 15:35:00,575141.0,35.0,787.2900000000001,30.0
United Kingdom,13643.0,2011-11-08 15:37:00,575143.0,14.0,260.04,30.0
Spain,12540.0,2011-11-08 15:38:00,575144.0,24.0,573.71,30.0
United Kingdom,14116.0,2011-11-08 15:40:00,575145.0,12.0,213.49999999999997,30.0
United Kingdom,17313.0,2011-11-08 15:45:00,575146.0,24.0,2328.84,30.0
United Kingdom,17937.0,2011-11-08 15:45:00,575147.0,4.0,326.4,30.0
United Kingdom,13867.0,2011-11-08 15:48:00,575148.0,23.0,422.45,30.0
United Kingdom,16626.0,2011-11-08 15:59:00,575149.0,6.0,110.5,30.0
Belgium,12395.0,2011-11-08 16:12:00,575151.0,15.0,263.08,30.0
United Kingdom,16284.0,2011-11-08 16:12:00,575152.0,57.0,424.57000000000005,30.0
Belgium,12395.0,2011-11-08 16:15:00,575154.0,13.0,243.47,30.0
United Kingdom,17961.0,2011-11-08 16:28:00,575163.0,2.0,9.9,30.0
United Kingdom,18216.0,2011-11-08 16:55:00,575164.0,26.0,481.74999999999994,30.0
United Kingdom,14342.0,2011-11-08 17:05:00,575165.0,5.0,91.03999999999999,30.0
United Kingdom,17022.0,2011-11-08 17:09:00,575166.0,7.0,71.0,30.0
United Kingdom,15153.0,2011-11-08 17:09:00,575167.0,22.0,329.25,30.0
United Kingdom,15290.0,2011-11-08 17:19:00,575168.0,9.0,435.28,30.0
United Kingdom,14367.0,2011-11-08 17:21:00,575169.0,22.0,598.46,30.0
United Kingdom,17006.0,2011-11-08 17:42:00,575170.0,4.0,108.85000000000001,30.0
United Kingdom,13798.0,2011-11-09 08:11:00,575178.0,2.0,345.8,30.0
United Kingdom,14284.0,2011-11-09 08:11:00,575179.0,19.0,343.15000000000003,30.0
United Kingdom,15187.0,2011-11-09 08:14:00,575180.0,1.0,306.0,30.0
United Kingdom,14709.0,2011-11-09 08:21:00,575181.0,15.0,312.00000000000006,30.0
United Kingdom,14709.0,2011-11-09 08:24:00,575182.0,2.0,33.0,30.0
United Kingdom,13046.0,2011-11-09 08:36:00,575183.0,21.0,431.5899999999999,30.0
United Kingdom,16839.0,2011-11-09 08:41:00,575184.0,5.0,450.4,30.0
United Kingdom,14051.0,2011-11-09 08:50:00,575185.0,10.0,725.7,30.0
United Kingdom,17611.0,2011-11-09 09:01:00,575186.0,17.0,242.45000000000002,30.0
United Kingdom,16759.0,2011-11-09 09:06:00,575187.0,8.0,107.95,30.0
United Kingdom,16759.0,2011-11-09 09:07:00,575188.0,15.0,310.90000000000003,30.0
United Kingdom,13029.0,2011-11-09 09:13:00,575189.0,3.0,474.29999999999995,30.0
United Kingdom,15189.0,2011-11-09 09:21:00,575190.0,6.0,742.2,30.0
United Kingdom,18144.0,2011-11-09 09:22:00,575191.0,5.0,315.0,30.0
United Kingdom,16205.0,2011-11-09 09:32:00,575192.0,4.0,214.8,30.0
France,12681.0,2011-11-09 09:34:00,575193.0,38.0,718.9899999999999,30.0
United Kingdom,16767.0,2011-11-09 09:38:00,575194.0,15.0,359.46000000000004,30.0
United Kingdom,16767.0,2011-11-09 09:40:00,575195.0,15.0,271.36,30.0
United Kingdom,16767.0,2011-11-09 09:41:00,575196.0,1.0,83.2,30.0
United Kingdom,16767.0,2011-11-09 09:42:00,575197.0,3.0,41.08,30.0
United Kingdom,12921.0,2011-11-09 09:47:00,575198.0,3.0,71.25,30.0
United Kingdom,12921.0,2011-11-09 09:48:00,575199.0,31.0,725.22,30.0
United Kingdom,12921.0,2011-11-09 09:50:00,575200.0,1.0,12.48,30.0
United Kingdom,13629.0,2011-11-09 09:52:00,575201.0,3.0,821.0,30.0
United Kingdom,13018.0,2011-11-09 10:14:00,575202.0,23.0,359.70000000000005,30.0
United Kingdom,13018.0,2011-11-09 10:14:00,575203.0,1.0,42.96,30.0
United Kingdom,15027.0,2011-11-09 10:16:00,575204.0,4.0,99.18,30.0
United Kingdom,13147.0,2011-11-09 10:18:00,575205.0,1.0,237.60000000000002,30.0
United Kingdom,14298.0,2011-11-09 10:26:00,575206.0,31.0,1296.5600000000002,30.0
United Kingdom,18172.0,2011-11-09 10:27:00,575207.0,14.0,339.71999999999997,30.0
United Kingdom,18172.0,2011-11-09 10:27:00,575208.0,1.0,15.600000000000001,30.0
United Kingdom,14214.0,2011-11-09 10:31:00,575209.0,4.0,49.800000000000004,30.0
United Kingdom,14732.0,2011-11-09 10:32:00,575210.0,16.0,311.19000000000005,30.0
United Kingdom,17377.0,2011-11-09 10:39:00,575211.0,39.0,287.51,30.0
United Kingdom,14108.0,2011-11-09 10:41:00,575212.0,18.0,306.58,30.0
United Kingdom,16210.0,2011-11-09 10:47:00,575213.0,3.0,1809.6,30.0
United Kingdom,16751.0,2011-11-09 10:48:00,575214.0,25.0,1764.7199999999998,30.0
United Kingdom,18109.0,2011-11-09 11:04:00,575215.0,13.0,285.00000000000006,30.0
United Kingdom,13384.0,2011-11-09 11:04:00,575216.0,23.0,722.2,30.0
United Kingdom,14794.0,2011-11-09 11:10:00,575217.0,8.0,147.15,30.0
United Kingdom,16592.0,2011-11-09 11:16:00,575218.0,13.0,285.85,30.0
United Kingdom,17511.0,2011-11-09 11:17:00,575219.0,66.0,7059.54,30.0
United Kingdom,17511.0,2011-11-09 11:19:00,575220.0,14.0,2506.0,30.0
United Kingdom,12949.0,2011-11-09 11:25:00,575221.0,36.0,717.8,30.0
United Kingdom,16880.0,2011-11-09 11:33:00,575222.0,38.0,410.06000000000006,30.0
United Kingdom,15769.0,2011-11-09 11:55:00,575255.0,5.0,1975.0,30.0
United Kingdom,13408.0,2011-11-09 11:58:00,575256.0,8.0,550.4399999999999,30.0
United Kingdom,13623.0,2011-11-09 12:00:00,575258.0,17.0,195.86,30.0
United Kingdom,17865.0,2011-11-09 12:08:00,575269.0,40.0,1130.74,30.0
United Kingdom,16656.0,2011-11-09 12:20:00,575291.0,2.0,103.67999999999999,30.0
United Kingdom,16041.0,2011-11-09 12:25:00,575296.0,1.0,426.6,30.0
United Kingdom,15134.0,2011-11-09 12:26:00,575297.0,8.0,172.14000000000001,30.0
United Kingdom,17841.0,2011-11-09 12:29:00,575298.0,76.0,438.08000000000004,30.0
United Kingdom,14691.0,2011-11-09 12:30:00,575299.0,9.0,345.26,30.0
United Kingdom,13804.0,2011-11-09 12:30:00,575300.0,11.0,304.02,30.0
United Kingdom,13804.0,2011-11-09 12:32:00,575301.0,3.0,48.79,30.0
United Kingdom,17086.0,2011-11-09 12:32:00,575302.0,5.0,307.96,30.0
United Kingdom,12893.0,2011-11-09 12:34:00,575303.0,34.0,188.14000000000001,30.0
United Kingdom,17841.0,2011-11-09 12:38:00,575304.0,3.0,8.9,30.0
United Kingdom,14188.0,2011-11-09 12:45:00,575305.0,10.0,336.4,30.0
United Kingdom,13588.0,2011-11-09 12:49:00,575312.0,13.0,221.99999999999997,30.0
United Kingdom,17402.0,2011-11-09 13:12:00,575317.0,4.0,312.9,29.0
United Kingdom,14921.0,2011-11-09 13:17:00,575318.0,25.0,413.06,29.0
United Kingdom,14836.0,2011-11-09 13:26:00,575319.0,4.0,76.05,29.0
United Kingdom,17011.0,2011-11-09 13:30:00,575320.0,15.0,270.9,29.0
United Kingdom,15311.0,2011-11-09 13:34:00,575321.0,18.0,275.40999999999997,29.0
United Kingdom,14543.0,2011-11-09 13:36:00,575322.0,5.0,312.78,29.0
United Kingdom,15392.0,2011-11-09 13:37:00,575323.0,25.0,565.6600000000001,29.0
United Kingdom,14240.0,2011-11-09 13:45:00,575324.0,32.0,663.49,29.0
United Kingdom,17293.0,2011-11-09 13:46:00,575325.0,44.0,327.3,29.0
France,12532.0,2011-11-09 13:47:00,575326.0,16.0,349.83000000000004,29.0
United Kingdom,17857.0,2011-11-09 13:48:00,575328.0,5.0,2640.0,29.0
United Kingdom,17038.0,2011-11-09 13:50:00,575329.0,22.0,112.40000000000002,29.0
United Kingdom,15152.0,2011-11-09 13:50:00,575330.0,17.0,309.08,29.0
United Kingdom,13209.0,2011-11-09 13:52:00,575331.0,60.0,1049.6599999999999,29.0
United Kingdom,13209.0,2011-11-09 13:53:00,575332.0,1.0,85.92,29.0
United Kingdom,13209.0,2011-11-09 13:54:00,575333.0,22.0,599.95,29.0
United Kingdom,14493.0,2011-11-09 13:54:00,575334.0,23.0,475.62,29.0
United Kingdom,12931.0,2011-11-09 13:56:00,575335.0,9.0,4961.2,29.0
United Kingdom,14968.0,2011-11-09 13:58:00,575336.0,37.0,147.59000000000003,29.0
United Kingdom,17867.0,2011-11-09 14:11:00,575337.0,70.0,224.67,29.0
United Kingdom,17867.0,2011-11-09 14:15:00,575338.0,1.0,14.95,29.0
United Kingdom,15555.0,2011-11-09 14:29:00,575339.0,27.0,312.12,29.0
United Kingdom,15485.0,2011-11-09 14:31:00,575340.0,43.0,1296.37,29.0
United Kingdom,17528.0,2011-11-09 14:44:00,575342.0,15.0,373.27000000000004,29.0
Germany,12504.0,2011-11-09 14:56:00,575352.0,6.0,449.4,29.0
United Kingdom,13882.0,2011-11-09 14:58:00,575356.0,2.0,49.5,29.0
United Kingdom,16516.0,2011-11-09 14:59:00,575360.0,6.0,101.7,29.0
United Kingdom,14621.0,2011-11-09 15:02:00,575366.0,29.0,482.5899999999999,29.0
United Kingdom,15114.0,2011-11-09 15:05:00,575367.0,35.0,508.28,29.0
United Kingdom,14482.0,2011-11-09 15:07:00,575368.0,59.0,249.71999999999997,29.0
United Kingdom,16655.0,2011-11-09 15:09:00,575369.0,22.0,613.68,29.0
United Kingdom,13522.0,2011-11-09 15:11:00,575370.0,5.0,125.80000000000001,29.0
United Kingdom,14132.0,2011-11-09 15:11:00,575371.0,11.0,305.59999999999997,29.0
United Kingdom,15986.0,2011-11-09 15:17:00,575383.0,14.0,168.11999999999998,29.0
United Kingdom,17690.0,2011-11-09 15:17:00,575384.0,21.0,504.53000000000003,29.0
United Kingdom,13992.0,2011-11-09 15:23:00,575387.0,5.0,76.8,29.0
United Kingdom,12971.0,2011-11-09 15:30:00,575388.0,2.0,188.04000000000002,29.0
United Kingdom,12971.0,2011-11-09 15:31:00,575389.0,7.0,97.63,29.0
United Kingdom,12971.0,2011-11-09 15:31:00,575390.0,5.0,55.32,29.0
United Kingdom,14354.0,2011-11-09 15:36:00,575391.0,6.0,87.78,29.0
United Kingdom,14234.0,2011-11-09 15:42:00,575392.0,15.0,209.48,29.0
United Kingdom,17705.0,2011-11-09 15:50:00,575410.0,17.0,413.59999999999997,29.0
United Kingdom,16168.0,2011-11-09 15:51:00,575415.0,1.0,207.50000000000003,29.0
United Kingdom,16986.0,2011-11-09 15:52:00,575418.0,2.0,83.2,29.0
United Kingdom,16953.0,2011-11-09 15:54:00,575433.0,1.0,20.8,29.0
United Kingdom,17702.0,2011-11-09 16:03:00,575475.0,19.0,485.6,29.0
United Kingdom,15046.0,2011-11-09 16:10:00,575476.0,9.0,453.23,29.0
United Kingdom,15594.0,2011-11-09 16:26:00,575480.0,8.0,182.55,29.0
United Kingdom,15679.0,2011-11-09 16:28:00,575481.0,84.0,474.3999999999999,29.0
United Kingdom,15916.0,2011-11-09 16:33:00,575482.0,42.0,372.28000000000003,29.0
United Kingdom,16996.0,2011-11-09 16:43:00,575483.0,11.0,415.18,29.0
United Kingdom,16670.0,2011-11-09 17:02:00,575484.0,26.0,484.15000000000003,29.0
United Kingdom,18274.0,2011-11-09 17:03:00,575485.0,11.0,175.92000000000002,29.0
EIRE,14911.0,2011-11-09 17:07:00,575486.0,21.0,826.04,29.0
United Kingdom,15450.0,2011-11-09 17:11:00,575487.0,30.0,429.84,29.0
United Kingdom,15031.0,2011-11-09 17:44:00,575490.0,35.0,230.82000000000002,29.0
United Kingdom,15531.0,2011-11-09 17:47:00,575491.0,189.0,1522.31,29.0
United Kingdom,18236.0,2011-11-10 08:06:00,575492.0,6.0,108.5,29.0
United Kingdom,18210.0,2011-11-10 08:39:00,575493.0,15.0,321.37000000000006,29.0
United Kingdom,17500.0,2011-11-10 09:08:00,575494.0,3.0,288.0,29.0
United Kingdom,14944.0,2011-11-10 09:09:00,575495.0,12.0,754.6600000000002,29.0
United Kingdom,14944.0,2011-11-10 09:09:00,575496.0,3.0,188.4,29.0
United Kingdom,14944.0,2011-11-10 09:10:00,575497.0,1.0,34.68,29.0
Germany,12708.0,2011-11-10 09:52:00,575498.0,2.0,33.0,29.0
United Kingdom,16003.0,2011-11-10 09:56:00,575499.0,17.0,525.92,29.0
United Kingdom,16003.0,2011-11-10 09:57:00,575500.0,28.0,415.54999999999995,29.0
United Kingdom,16218.0,2011-11-10 09:59:00,575501.0,12.0,449.20000000000005,29.0
United Kingdom,16700.0,2011-11-10 10:10:00,575502.0,21.0,369.12000000000006,29.0
United Kingdom,14895.0,2011-11-10 10:29:00,575504.0,34.0,770.92,29.0
United Kingdom,17197.0,2011-11-10 10:32:00,575507.0,29.0,1013.01,29.0
Netherlands,14646.0,2011-11-10 10:32:00,575508.0,53.0,8111.2,29.0
United Kingdom,17101.0,2011-11-10 10:32:00,575509.0,8.0,471.00000000000006,29.0
Netherlands,14646.0,2011-11-10 10:33:00,575510.0,10.0,1549.12,29.0
United Kingdom,14121.0,2011-11-10 10:36:00,575512.0,68.0,1247.4099999999999,29.0
Spain,12541.0,2011-11-10 10:40:00,575514.0,24.0,445.03999999999996,29.0
United Kingdom,17315.0,2011-11-10 10:41:00,575515.0,9.0,420.75,29.0
United Kingdom,17340.0,2011-11-10 10:45:00,575516.0,116.0,3893.7900000000004,29.0
United Kingdom,14562.0,2011-11-10 10:49:00,575517.0,31.0,372.41999999999996,29.0
France,12682.0,2011-11-10 10:53:00,575519.0,15.0,319.23,29.0
United Kingdom,17537.0,2011-11-10 10:56:00,575520.0,14.0,266.92,29.0
United Kingdom,13983.0,2011-11-10 11:06:00,575525.0,1.0,128.88,29.0
United Kingdom,17521.0,2011-11-10 11:22:00,575563.0,14.0,225.46,29.0
United Kingdom,14606.0,2011-11-10 11:37:00,575574.0,29.0,111.39,29.0
United Kingdom,16025.0,2011-11-10 11:45:00,575576.0,28.0,439.65999999999997,29.0
United Kingdom,13081.0,2011-11-10 11:49:00,575579.0,3.0,72.0,29.0
France,12659.0,2011-11-10 11:53:00,575581.0,5.0,91.68,29.0
United Kingdom,16986.0,2011-11-10 11:55:00,575582.0,1.0,1790.0,29.0
United Kingdom,14456.0,2011-11-10 11:55:00,575583.0,86.0,263.10999999999996,29.0
France,12682.0,2011-11-10 11:55:00,575584.0,13.0,245.40000000000003,29.0
United Kingdom,12981.0,2011-11-10 12:00:00,575586.0,9.0,185.04,29.0
United Kingdom,17461.0,2011-11-10 12:01:00,575587.0,47.0,382.55999999999995,29.0
United Kingdom,14262.0,2011-11-10 12:05:00,575589.0,27.0,514.1600000000001,29.0
United Kingdom,17791.0,2011-11-10 12:09:00,575591.0,10.0,106.1,29.0
United Kingdom,14226.0,2011-11-10 12:12:00,575593.0,12.0,320.07,29.0
United Kingdom,15452.0,2011-11-10 12:13:00,575595.0,6.0,125.4,29.0
United Kingdom,17059.0,2011-11-10 12:27:00,575602.0,147.0,844.94,29.0
United Kingdom,18125.0,2011-11-10 12:29:00,575603.0,24.0,197.85,29.0
United Kingdom,16011.0,2011-11-10 12:32:00,575604.0,7.0,256.20000000000005,29.0
United Kingdom,17188.0,2011-11-10 12:35:00,575605.0,15.0,350.02,29.0
United Kingdom,14096.0,2011-11-10 12:37:00,575607.0,377.0,4358.0,29.0
United Kingdom,17243.0,2011-11-10 12:40:00,575609.0,22.0,448.49999999999994,29.0
United Kingdom,16628.0,2011-11-10 12:45:00,575610.0,30.0,568.21,29.0
United Kingdom,17861.0,2011-11-10 12:46:00,575611.0,11.0,113.5,29.0
United Kingdom,17416.0,2011-11-10 12:47:00,575612.0,52.0,1014.6099999999999,29.0
United Kingdom,15463.0,2011-11-10 12:57:00,575618.0,7.0,126.14,28.0
United Kingdom,14712.0,2011-11-10 12:59:00,575619.0,5.0,495.6,28.0
United Kingdom,17573.0,2011-11-10 13:01:00,575620.0,13.0,198.38999999999996,28.0
United Kingdom,16892.0,2011-11-10 13:03:00,575621.0,18.0,137.03999999999996,28.0
United Kingdom,16743.0,2011-11-10 13:13:00,575622.0,24.0,352.23,28.0
United Kingdom,14064.0,2011-11-10 13:14:00,575623.0,22.0,256.06,28.0
United Kingdom,18217.0,2011-11-10 13:18:00,575624.0,12.0,303.8500000000001,28.0
United Kingdom,17977.0,2011-11-10 13:28:00,575627.0,21.0,288.14,28.0
United Kingdom,12844.0,2011-11-10 13:31:00,575628.0,24.0,151.08,28.0
France,12599.0,2011-11-10 13:34:00,575629.0,14.0,175.54000000000002,28.0
United Kingdom,15184.0,2011-11-10 13:41:00,575631.0,43.0,171.53000000000003,28.0
Germany,12473.0,2011-11-10 13:44:00,575632.0,3.0,1013.86,28.0
United Kingdom,15355.0,2011-11-10 13:44:00,575633.0,6.0,150.8,28.0
United Kingdom,13266.0,2011-11-10 13:44:00,575634.0,18.0,301.05999999999995,28.0
Germany,12473.0,2011-11-10 13:46:00,575636.0,1.0,40.46,28.0
United Kingdom,16904.0,2011-11-10 13:46:00,575637.0,60.0,356.18,28.0
United Kingdom,15289.0,2011-11-10 13:49:00,575639.0,10.0,241.8,28.0
United Kingdom,13148.0,2011-11-10 14:01:00,575640.0,32.0,240.16,28.0
United Kingdom,14466.0,2011-11-10 14:07:00,575642.0,14.0,486.75,28.0
United Kingdom,13267.0,2011-11-10 14:09:00,575643.0,16.0,384.88,28.0
United Kingdom,16440.0,2011-11-10 14:16:00,575647.0,46.0,856.41,28.0
United Kingdom,12748.0,2011-11-10 14:28:00,575652.0,8.0,469.65,28.0
United Kingdom,15238.0,2011-11-10 14:28:00,575654.0,13.0,299.21000000000004,28.0
United Kingdom,16434.0,2011-11-10 14:28:00,575655.0,19.0,185.17999999999998,28.0
United Kingdom,13319.0,2011-11-10 14:29:00,575656.0,47.0,1855.9900000000002,28.0
United Kingdom,13319.0,2011-11-10 14:30:00,575657.0,5.0,112.03999999999999,28.0
United Kingdom,13319.0,2011-11-10 14:31:00,575658.0,1.0,24.96,28.0
United Kingdom,13576.0,2011-11-10 14:35:00,575659.0,10.0,543.3600000000001,28.0
United Kingdom,15297.0,2011-11-10 14:38:00,575660.0,9.0,149.8,28.0
France,12617.0,2011-11-10 14:39:00,575661.0,42.0,355.53000000000003,28.0
United Kingdom,18283.0,2011-11-10 14:59:00,575668.0,59.0,112.35000000000001,28.0
France,12670.0,2011-11-10 15:03:00,575671.0,20.0,665.46,28.0
United Kingdom,14863.0,2011-11-10 15:04:00,575673.0,11.0,266.76,28.0
United Kingdom,13468.0,2011-11-10 15:06:00,575674.0,7.0,125.38,28.0
United Kingdom,18283.0,2011-11-10 15:07:00,575675.0,1.0,1.95,28.0
United Kingdom,13499.0,2011-11-10 15:09:00,575676.0,8.0,323.62,28.0
United Kingdom,16169.0,2011-11-10 15:23:00,575678.0,29.0,579.15,28.0
United Kingdom,13148.0,2011-11-10 15:23:00,575680.0,41.0,677.0899999999999,28.0
United Kingdom,16903.0,2011-11-10 15:32:00,575681.0,60.0,373.24,28.0
United Kingdom,12826.0,2011-11-10 15:37:00,575682.0,15.0,279.50000000000006,28.0
United Kingdom,17389.0,2011-11-10 15:51:00,575683.0,18.0,3782.52,28.0
United Kingdom,14397.0,2011-11-10 15:57:00,575684.0,6.0,300.38,28.0
United Kingdom,15694.0,2011-11-10 15:57:00,575685.0,9.0,600.1800000000001,28.0
United Kingdom,17716.0,2011-11-10 15:59:00,575686.0,13.0,347.68,28.0
United Kingdom,16126.0,2011-11-10 16:03:00,575687.0,44.0,2581.0699999999997,28.0
United Kingdom,18230.0,2011-11-10 16:15:00,575688.0,11.0,343.8,28.0
United Kingdom,14829.0,2011-11-10 16:16:00,575689.0,8.0,165.92000000000002,28.0
United Kingdom,14189.0,2011-11-10 16:20:00,575690.0,19.0,314.65999999999997,28.0
United Kingdom,14180.0,2011-11-10 16:21:00,575691.0,9.0,179.54999999999998,28.0
France,12508.0,2011-11-10 16:27:00,575692.0,52.0,275.19,28.0
United Kingdom,16979.0,2011-11-10 16:36:00,575693.0,12.0,302.64,28.0
United Kingdom,12748.0,2011-11-10 16:38:00,575694.0,46.0,171.85,28.0
United Kingdom,17502.0,2011-11-10 16:39:00,575695.0,11.0,226.60000000000002,28.0
United Kingdom,16094.0,2011-11-10 16:51:00,575697.0,6.0,77.64,28.0
United Kingdom,16094.0,2011-11-10 16:51:00,575698.0,28.0,431.56,28.0
United Kingdom,15111.0,2011-11-10 16:58:00,575700.0,16.0,329.67999999999995,28.0
United Kingdom,13396.0,2011-11-10 16:59:00,575701.0,28.0,973.72,28.0
United Kingdom,17109.0,2011-11-10 16:59:00,575702.0,5.0,108.86,28.0
United Kingdom,13767.0,2011-11-10 16:59:00,575703.0,11.0,1735.3000000000002,28.0
United Kingdom,15159.0,2011-11-10 17:06:00,575705.0,27.0,826.7,28.0
United Kingdom,14713.0,2011-11-10 17:13:00,575706.0,50.0,365.0,28.0
Spain,12538.0,2011-11-10 17:16:00,575707.0,21.0,363.95,28.0
United Kingdom,13460.0,2011-11-10 17:17:00,575708.0,6.0,75.98,28.0
Netherlands,14646.0,2011-11-10 17:27:00,575709.0,2.0,162.8,28.0
United Kingdom,17901.0,2011-11-10 17:29:00,575710.0,19.0,110.38,28.0
United Kingdom,14560.0,2011-11-10 17:45:00,575711.0,3.0,65.28,28.0
United Kingdom,13606.0,2011-11-10 17:46:00,575712.0,3.0,30.119999999999997,28.0
Germany,13817.0,2011-11-10 17:49:00,575713.0,15.0,254.28000000000006,28.0
United Kingdom,16907.0,2011-11-10 18:04:00,575718.0,31.0,269.77000000000004,28.0
United Kingdom,14748.0,2011-11-10 18:33:00,575723.0,14.0,296.97999999999996,28.0
United Kingdom,14608.0,2011-11-10 18:37:00,575724.0,6.0,486.65000000000003,28.0
United Kingdom,13098.0,2011-11-10 18:46:00,575725.0,32.0,1955.68,28.0
United Kingdom,16791.0,2011-11-10 19:12:00,575726.0,87.0,486.96000000000004,28.0
United Kingdom,18135.0,2011-11-10 19:32:00,575727.0,3.0,129.6,28.0
EIRE,14911.0,2011-11-10 19:40:00,575728.0,48.0,1003.03,28.0
United Kingdom,17932.0,2011-11-10 19:49:00,575729.0,26.0,397.06000000000006,28.0
United Kingdom,14765.0,2011-11-10 19:53:00,575730.0,31.0,158.61,28.0
United Kingdom,13230.0,2011-11-10 20:01:00,575731.0,39.0,175.53,28.0
Germany,12712.0,2011-11-11 08:19:00,575732.0,9.0,232.65000000000003,28.0
Germany,13810.0,2011-11-11 08:33:00,575733.0,14.0,246.01,28.0
Switzerland,12384.0,2011-11-11 08:39:00,575734.0,13.0,292.58,28.0
EIRE,14156.0,2011-11-11 08:46:00,575735.0,17.0,370.8,28.0
Sweden,12697.0,2011-11-11 08:47:00,575736.0,12.0,223.68,28.0
United Kingdom,14789.0,2011-11-11 08:59:00,575737.0,6.0,197.64000000000001,28.0
United Kingdom,16790.0,2011-11-11 09:02:00,575738.0,12.0,138.92000000000002,28.0
United Kingdom,18130.0,2011-11-11 09:25:00,575740.0,31.0,455.90999999999985,28.0
United Kingdom,13727.0,2011-11-11 09:46:00,575741.0,6.0,110.4,28.0
United Kingdom,14309.0,2011-11-11 09:46:00,575742.0,16.0,328.96000000000004,28.0
Portugal,12757.0,2011-11-11 10:01:00,575743.0,7.0,305.3,28.0
United Kingdom,14035.0,2011-11-11 10:03:00,575744.0,12.0,300.31999999999994,28.0
United Kingdom,16458.0,2011-11-11 10:14:00,575745.0,10.0,203.60000000000002,28.0
France,12589.0,2011-11-11 10:19:00,575747.0,25.0,515.18,28.0
Germany,12600.0,2011-11-11 10:29:00,575750.0,9.0,379.58000000000004,28.0
EIRE,14911.0,2011-11-11 10:32:00,575751.0,47.0,1674.6500000000003,28.0
United Kingdom,17841.0,2011-11-11 10:41:00,575753.0,80.0,224.43,28.0
United Kingdom,17295.0,2011-11-11 10:43:00,575754.0,18.0,130.49,28.0
United Kingdom,17015.0,2011-11-11 10:45:00,575755.0,22.0,272.58,28.0
United Kingdom,18118.0,2011-11-11 10:48:00,575756.0,37.0,159.56999999999996,28.0
United Kingdom,17295.0,2011-11-11 10:49:00,575757.0,22.0,147.10000000000002,28.0
United Kingdom,15965.0,2011-11-11 10:50:00,575760.0,91.0,506.4,28.0
United Kingdom,15965.0,2011-11-11 11:02:00,575764.0,2.0,32.5,28.0
United Kingdom,17730.0,2011-11-11 11:02:00,575765.0,15.0,325.01000000000005,28.0
United Kingdom,12856.0,2011-11-11 11:06:00,575766.0,30.0,264.1200000000001,28.0
United Kingdom,17348.0,2011-11-11 11:11:00,575767.0,58.0,209.73000000000005,28.0
Germany,12518.0,2011-11-11 11:18:00,575787.0,30.0,486.9600000000001,28.0
United Kingdom,17162.0,2011-11-11 11:34:00,575828.0,15.0,251.8,28.0
United Kingdom,14226.0,2011-11-11 11:34:00,575830.0,1.0,16.95,28.0
United Kingdom,12748.0,2011-11-11 11:37:00,575837.0,50.0,349.72999999999996,28.0
United Kingdom,13999.0,2011-11-11 11:38:00,575838.0,21.0,328.43000000000006,28.0
United Kingdom,13137.0,2011-11-11 11:56:00,575840.0,65.0,682.1700000000001,28.0
United Kingdom,15024.0,2011-11-11 12:01:00,575842.0,28.0,289.19,28.0
United Kingdom,14446.0,2011-11-11 12:02:00,575843.0,36.0,157.27000000000004,28.0
France,12598.0,2011-11-11 12:07:00,575845.0,14.0,336.79999999999995,28.0
United Kingdom,17364.0,2011-11-11 12:07:00,575846.0,80.0,904.6000000000001,28.0
United Kingdom,18209.0,2011-11-11 12:07:00,575847.0,8.0,139.10000000000002,28.0
United Kingdom,14178.0,2011-11-11 12:10:00,575848.0,55.0,246.86,28.0
United Kingdom,14790.0,2011-11-11 12:11:00,575849.0,13.0,216.74,28.0
United Kingdom,17512.0,2011-11-11 12:11:00,575850.0,5.0,451.67999999999995,28.0
United Kingdom,14662.0,2011-11-11 12:13:00,575851.0,76.0,246.31000000000003,28.0
United Kingdom,17238.0,2011-11-11 12:17:00,575852.0,35.0,345.99,28.0
United Kingdom,16912.0,2011-11-11 12:18:00,575853.0,7.0,156.43,28.0
United Kingdom,14125.0,2011-11-11 12:20:00,575854.0,60.0,1111.0800000000002,28.0
United Kingdom,14527.0,2011-11-11 12:24:00,575855.0,33.0,198.29,28.0
United Kingdom,16386.0,2011-11-11 12:28:00,575856.0,84.0,256.1,28.0
United Kingdom,16107.0,2011-11-11 12:41:00,575866.0,5.0,504.24,28.0
